code,name,email,phones,address
41588143,ТОВ «МАДДОКС УКРАЇНА»,info@maddoxua.com,+380442990909,"Україна, 01010, місто Київ, вулиця Московська, будинок 32/2"
41797764,ТОВ «УКР-ТРАНС-ОЙЛ»,,+380509722796,"Україна, 03061, місто Київ, вулиця Шепелєва Миколи, будинок 6"
40883679,ТОВ «ЕНЕРДЖІ ГАЗ»,,"+380442390866, +380503109299","Україна, 04201, місто Київ, вулиця Калнишевського Петра, будинок 1"
41431556,ТОВ «РЕЗОН 2017»,,+380445324848,"Україна, 04119, місто Київ, вулиця Зоологічна, будинок 4, корпус А, квартира 139"
39681334,ТОВ «ЕКОРЕСУРС ТРЕЙДІНГ»,,"+380674491482, +380442302022","Україна, 04053, місто Київ, вулиця Обсерваторна, будинок 10, квартира 19"
42863324,ТОВ «СБВ-ТРЕЙД»,,+380443321976,"Україна, 01033, місто Київ, вулиця Тарасівська, будинок 10, квартира 2"
40326742,ТОВ «НАФТОТРЕЙД-КР»,,,"Україна, 02232, місто Київ, вулиця Милославська, будинок 58"
42202412,ТОВ «ІН 11»,,,"Україна, 02000, місто Київ, вулиця Героїв Космосу, будинок 1"
41498813,ТОВ «ГАЗОЛАЙН»,ooo.gazoline@gmail.com,+380963115909,"Україна, 01032, місто Київ, бульвар Тараса Шевченка, будинок 33 Б"
19424369,ПП «ВИРІЙ»,,"+380456563655, +380672201831","Україна, 08500, Київська область, місто Фастів, вулиця Великоснітинська, будинок 77"
42704216,ТОВ «ОЙЛТРАНС-ГРУП»,TRANSOIL-DT@UKR.NET,+380960080075,"Україна, 03056, місто Київ, вулиця Вадима Гетьмана, будинок 27, офіс 910"
40912746,ТОВ «ПАЛТЕХ»,,"+380443321976, +380674491482","Україна, 08024, Київська область, Бучанський район, село Небелиця, вулиця Миру, будинок 1Д"
36424641,ТОВ «СБПМ»,,+380442228141,"Україна, 03022, місто Київ, вулиця Козацька, будинок 120/4, корпус В"
40544697,ТОВ «АДГЕЗІЯ-ГРУП»,Palteh@uarefineries.com,+380445581228,"Україна, 04053, місто Київ, вулиця Обсерваторна, будинок 10, квартира 19"
31164459,ТОВ «ФАРТ-ФАСТІВ»,,+380673251356,"Україна, 08500, Київська область, Фастівський район, місто Фастів, вулиця Соборна, будинок 31"
40040913,ТОВ «ЕНЕРГІЯ ЮГ ІНВЕСТ»,,,"Україна, 04086, місто Київ, вулиця Олени Теліги, будинок 37"
22484671,ДП «СОЛЮШН РЕПОРТ»,,+380505765653,"Україна, 03150, місто Київ, вулиця Велика Васильківська, будинок 131"
37856933,ТОВ «ПОЛІТРЕЙД-22»,politreid22@ukr.net,+380932176478,"Україна, 08301, Київська область, Бориспільський район, місто Бориспіль, вулиця Нова, будинок 31-Б, офіс 126"
23152126,ТОВ «СП „УКРКАРПАТОЙЛ ЛТД“»,,,"Україна, 04053, місто Київ, Несторівський провулок, будинок 3-5"
41499368,ТОВ «ДАНКОР ТРЕЙД»,office@dankor.com.ua,+380963115909,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 37/41, офіс 9"
37092961,ТОВ «АРМІДА-ПРОМ»,,,"Україна, 01103, місто Київ, вулиця Михайла Бойчука, будинок 13"
39381339,ТОВ «НАФТА ГРУПП»,,+380677999719,"Україна, 01054, місто Київ, вулиця Ярославів Вал, будинок 13/2Б"
31093577,ТОВ «ЕНЕРДЖІ ЮНІОН»,,+380989864791,"Україна, 01042, місто Київ, вулиця Чигоріна, будинок 12"
42573049,ПП «ПАРТНЕР ТІМ»,,+380633756166,"Україна, 03062, місто Київ, проспект Перемоги, будинок 79, квартира 4"
32137887,ТОВ «ТРАНС-ОІЛ»,,"+380459842184, +380677616907","Україна, 08153, Київська область, Києво-Святошинський район, місто Боярка, вулиця Білогородська, будинок 51, корпус 5, приміщення 11"
39978348,ТОВ «КОНТИНІУМ ПЛЮС»,,+380978873006,"Україна, 08500, Київська область, місто Фастів, вулиця С. Петлюри, будинок 41/1"
39825755,ТОВ «АТЛАНТ-ОІЛ»,,+380671535053,"Україна, 02002, місто Київ, вулиця Микільско-Слобідська, будинок 2-Б"
39782848,ТОВ «ІНФІНІТ ГРУП»,,+380442066950,"Україна, 01001, місто Київ, вулиця Ольгинська, будинок 3"
41342571,ТОВ «РЕСУРС ПРАЙМ ТРЕЙД»,resourceprime@gmail.com,+380984735909,"Україна, 03022, місто Київ, вулиця Амурська, будинок 4, офіс 1 ЛІТЕРА Н"
41146457,ТОВ «ТІК „ТРІДЕНТ“»,,,"Україна, 03169, місто Київ, провулок Московський, будинок 2-Б"
39989145,ТОВ «МЕТТАЛІУМ»,,+380673673344,"Україна, 01014, місто Київ, вулиця Командарма Каменєва, будинок 4-А, приміщення 2"
31510568,ТОВ «ЮКОЙЛ»,,+380444231480,"Україна, 03680, місто Київ, проспект Палладіна, будинок 32"
41154164,ТОВ «АМГ-ОЙЛ-ГРУП»,,+380443379227,"Україна, 02094, місто Київ, вулиця Мурманська, будинок 3"
39879816,ТОВ «АЛЬФА ОЙЛ»,ACCOUNTANT@ALFA-OIL.COM.UA,+380676530560,"Україна, 01054, місто Київ, вулиця Січових Стрільців, будинок 37/41"
42416078,ТОВ «ДІАМАНТ 2018»,,,"Україна, 01103, місто Київ, вулиця Михайла Бойчука, будинок 13"
42068024,ТОВ «ПРЕМІУМ-РЕСУРС»,LAZ@UKR.NET,+380917084115,"Україна, 03056, місто Київ, провулок Індустріальний, будинок 23"
39464535,ТОВ «ВКФ ЮКРЕЙН ЕНЕРДЖІ ГРУП»,TOV_IVANOV@META.UA,+380991464512,"Україна, 04211, місто Київ, проспект Героїв Сталінграда, будинок 2-Д, приміщення 706/2"
19323361,МП «РУНО»,,+380508296024,"Україна, 03040, місто Київ, вулиця Стельмаха Михайла, будинок 10А"
42068380,ТОВ «РЕНТАЛ ІФ»,,+380444943003,"Україна, 03067, місто Київ, вулиця Олекси Тихого, будинок 87"
41178934,ТОВ «АЛЬЦИОНА ОІЛ»,,,"Україна, 02092, місто Київ, вулиця Бориспільська, будинок 7"
35393644,ТОВ «КВІЗАЛІС»,,+380443312946,"Україна, 01030, місто Київ, вулиця Ярославів Вал, будинок 14-А, офіс 87-1"
40529333,ТОВ «АВТОГАЗТРЕЙД»,avtogastradeoffice@gmail.com,+380969061837,"Україна, 07700, Київська область, Яготинський район, місто Яготин, вулиця Незалежності, будинок 82-А, квартира 59"
42727347,ТОВ «ІНКОРСПРАЙМ»,,+380912540783,"Україна, 04213, місто Київ, вулиця Північна, будинок 16"
40219293,ТОВ «СІНЕРГІЯ-2006»,,,"Україна, 03022, місто Київ, вулиця Максимовича Михайла, будинок 3-Д"
40167764,ТОВ «ВІТАНА-ОІЛ»,40167764@ukr.net,+380503661348,"Україна, 03113, місто Київ, вулиця Дружківська, будинок 10"
37449253,ТОВ «СИНЕРГІЯ 1999»,,+380442211684,"Україна, 03022, місто Київ, вулиця Максимовича Михайла, будинок 3-Д"
40945635,ТОВ «ЮКРЕЙН НАФТО ГАЗ ГРУП»,0951439406@ukr.net,+380951439406,"Україна, 01033, місто Київ, вулиця Жилянська, будинок 5/60"
39670872,ТОВ «ГЕНРИХ»,,+380675078378,"Україна, 04136, місто Київ, вулиця М. Гречко, будинок 8-Г, квартира 39"
39446867,ТОВ «ФЛЕШ+»,info@flash-plus.com.ua,+380457451458,"Україна, 08801, Київська область, Обухівський район, місто Миронівка, вулиця Соборності, будинок 147 А"
40076384,ТОВ «ТДМ-2015»,,+380503424567,"Україна, 04076, місто Київ, вулиця Богатирська, будинок 1-Е"
36308885,ТОВ «НАФТОГАЗ ІНЖИНІРИНГ»,,+380444565360,"Україна, 03067, місто Київ, провулок Чугуївський, будинок 19-А"
40762306,ТОВ «НАЙКРАЩІ ЛОГІСТИ 2020»,,+380933121869,"Україна, 08132, Київська область, Бучанський район, місто Вишневе, вулиця Святошинська, будинок 41, офіс 14"
42201780,ТОВ «ЕІГТ»,,+380500724405,"Україна, 01021, місто Київ, провулок Виноградний, будинок 6, квартира 28"
41766706,ТОВ «НОВАРТ ФОРМ»,41766706@ukr.net,,"Україна, 02099, місто Київ, вулиця Бориспільська, будинок 9"
42636166,ТОВ «ТОРГКВАРТІС»,923704473@ukr.net,+380923704473,"Україна, 03115, місто Київ, вулиця Святошинська, будинок 20"
41059050,ТОВ «ХІТПРО»,,+380933749113,"Україна, 01103, місто Київ, вулиця Драгомирова Михайла, будинок 18"
21632299,ТОВ «АЛСІ» ЛТД,INSTRUMENTS@A1SI.UA,,"Україна, 03049, місто Київ, вулиця Шовкуненка, будинок 8/20, квартира 51"
39388926,ТОВ «НК ІМПЕКС»,,+380444996297,"Україна, 03036, місто Київ, проспект Повітрофлотський, будинок 90"
25302854,ТОВ «КЕРМЕТ - І»,,,"Україна, 08200, Київська область, місто Ірпінь, вулиця Багірова, будинок 1-А"
16477069,ТОВ «МВП „РЕЛОС“»,relos01@ukr.net,+380989395061,"Україна, 08200, Київська область, місто Ірпінь, вулиця Шевченка, будинок 16"
42711646,ПП «СМАРТ ГЕПАРД»,,,"Україна, 04210, місто Київ, проспект Героїв Сталінграду, будинок 20-А"
42859365,ТОВ «РЕВЕРС НАФТОГАЗ»,42859365@gmail.com,+380635859985,"Україна, 02000, місто Київ, вулиця Радунська, будинок 7"
39063251,"ТОВ """"КЕЙТФО­РМТРЕЙД""""",tov-ivanov@meta.ua,+380991464512,"Україна, 03039, місто Київ, проспект Червонозоряний, будинок 119"
39076029,ТОВ «МЕРКОЙЛ»,mercoil@i.ua,+380503339946,"Україна, 04050, місто Київ, вулиця Глибочицька, будинок 40НП, офіс 113"
41196492,ТОВ «АТЛАНТА 17»,,+380443383637,"Україна, 02099, місто Київ, вулиця Бориспільська, будинок 9А"
42178378,ТОВ «АЛЬФАОІЛ»,,+380443383637,"Україна, 02099, місто Київ, вулиця Бориспільська, будинок 9А"
19405202,ТОВ «МІНЕРАЛ ЦЕС»,,"+380674082133, +380459731839","Україна, 08290, Київська область, Бучанський район, селище міського типу Гостомель, вулиця Автодорожна, будинок 1"
42944041,ТОВ «ВИСТРЕЙДПЛЮС 21»,,+380974320565,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 21"
38091707,ТОВ «ЮТЕКСНАФТОГАЗ»,,+380442210192,"Україна, 01032, місто Київ, вулиця Саксаганського, будинок 119"
40951413,ТОВ «НАТВІЛ»,,+380986772115,"Україна, 02223, місто Київ, вулиця Райдужна, будинок 4"
34558508,ТОВ «МАКАРІВТРА­НССЕРВІС»,,+380457833687,"Україна, 08004, Київська область, Макарівський район, село Калинівка, вулиця Київська, будинок 59"
30761903,ПП «АВТАЛЕКС»,,+380504861266,"Україна, 53400, Дніпропетровська область, місто Марганець, вулиця Київська, будинок 55"
40084589,ТОВ «ЄВРОТРАНСОІЛ ЛТД»,ofisevrotransoil@gmail.com,+380685076367,"Україна, 01013, місто Київ, вулиця Будіндустрії, будинок 6"
41737595,ТОВ «ЛОГІСТИЧНІ ІННОВАЦІЇ 2020»,loginn2020@ukr.net,+380500459769,"Україна, 03062, місто Київ, вулиця Екскаваторна, будинок 35"
41737583,ТОВ «ДИВНА ЛОГІСТИКА 2020»,thestrangelogistics@gmail.com,+380684034557,"Україна, 03062, місто Київ, вулиця Екскаваторна, будинок 35"
33801571,ТОВ «КАЛИНА - СЕРВІС»,-,,"Україна, 08004, Київська область, Макарівський район, село Калинівка, вулиця Київська, будинок 59"
36705975,ПП «БУТАН-ПЛЮС»,info@gazovik.kiev.ua,,"Україна, 07400, Київська область, місто Бровари, вулиця Богунська, будинок 22"
39268520,ТОВ «ВАЛЕЯ»,INFO@VALEYA.COM.UA,+380662952135,"Україна, 01004, місто Київ, вулиця Терещенківська, будинок 4Б"
33801388,ТОВ «ЗАГАЛ - 2005»,-,,"Україна, 08000, Київська область, Макарівський район, селище міського типу Макарів, вулиця Дорожна, будинок 32"
40625152,ТОВ «ЯБЛУНЕЦЬ»,,"+380952904422, +380953274007","Україна, 03143, місто Київ, вулиця Лебедєва Академіка, будинок 1, офіс 155"
38576300,ТОВ «ЛОГІКЛАБГРУПА»,,+380970995544,"Україна, 02098, місто Київ, вулиця Березняківська, будинок 29"
23522853,ТОВ «ХІМЛАБОРРЕ­АКТИВ»,sales@chemlab.kiev.ua,,"Україна, 03150, місто Київ, вулиця Велика Васильківська, будинок 57/3"
41384695,ТОВ «ТД „СІ ТРЕЙД“»,as71@ukr.net,+380679892499,"Україна, 02097, місто Київ, вулиця Милославська, будинок 33, квартира 28"
40751870,ТОВ «ТАЙГЕР ОЙЛ»,,,"Україна, 02160, місто Київ, вулиця Березнева, будинок 10, офіс 1201"
38990521,ТОВ «ВЕСТХІМ УКРАЇНА»,,+380445857871,"Україна, 01103, місто Київ, вулиця Залізничне Шосе, будинок 25"
33370379,ТОВ «КИЇВСЬКА БУДІВЕЛЬНА ІНДУСТРІЯ»,,+380442049395,"Україна, 08623, Київська область, Васильківський район, село Багрин, вулиця Київська, будинок 2-Г"
34164430,ПП «С.П.-МОНОЛІТ»,,+380647237071,"Україна, 93613, Луганська область, Станично-Луганський район, селище міського типу Петропавлівка, провулок Київський, будинок 6"
42937034,ТОВ «ІНТ СОЛЮШН»,,"+380968000623, +380951435411","Україна, 02095, місто Київ, вулиця Княжий Затон, будинок 9 /ЛІТЕРА А/, офіс 369"
34702464,ТОВ «МЕТІДА»,,"+380443905590, +380443905591","Україна, 01001, місто Київ, вулиця Велика Васильківська, будинок 1-3/2"
34544495,ТОВ «ЛПГ ТЕХНО»,,"+380444111429, +380442924167","Україна, 02081, місто Київ, вулиця Здолбунівська, будинок 7-А"
42158767,ТОВ «ЕНВІЛАЙТ КОМПАНІ»,,+380968221491,"Україна, 03194, місто Київ, бульвар Кольцова, будинок 15"
41076013,ТОВ «БЗТ-УКРАЇНА»,,+380673277795,"Україна, 01133, місто Київ, бульвар Лесі Українки, будинок 7 Б"
40365525,ТОВ «БВС-АВТО»,bvsavto@ukr.net,"+380980473161, +380677309116","Україна, 08606, Київська область, Васильківський район, село Борисів, провулок Зелений, будинок 7 А"
38692654,ТОВ «М-ІНТЕР»,,+380672330257,"Україна, 01024, місто Київ, вулиця Басейна, будинок 56"
40516790,ТОВ «КОЛІБРІ РІТЕЙЛ»,colibri2016@ukr.net,+380675834128,"Україна, 03680, місто Київ, вулиця Митрополита Василя Липківського, будинок 45"
38983074,ТОВ «ЕКСПЕРТ-МК»,,+380443377253,"Україна, 04074, місто Київ, вулиця Лугова, будинок 12, офіс 3.13"
39839333,ТОВ «НАФТАТРЕ­ЙДГРУП»,,+380662106473,"Україна, 04116, місто Київ, вулиця Богдана Гаврилишина, будинок 16, квартира 30"
41069949,ТОВ «НК ПРЕМІУМ РЕСУРС»,,+380444655390,"Україна, 04060, місто Київ, вулиця Максима Берлінського, будинок 20, офіс 4"
41168507,ТОВ «ТРАНСНАФТА - СЕРВІС»,,+380689574623,"Україна, 07201, Київська область, Іванківський район, селище міського типу Іванків, вулиця Івана Проскури, будинок 11"
31725604,КП «КИЇВПАСТРАНС»,,+380442305757,"Україна, 04070, місто Київ, вулиця Набережне Шосе, будинок 2"
40724543,ТОВ «САХМА»,,+380639953290,"Україна, 01014, місто Київ, вулиця Болсуновська, будинок 13-15, офіс 504"
14348681,"""МІЖНАРОДНІ АВІАЛІНІЇ УКРАЇНИ"" АБО ""МАУ""",,"+380444615117, +380442308838","Україна, 01030, місто Київ, вулиця Лисенка, будинок 4"
24574384,ПРАТ «ЛПГ»,office@lpg.com. ua,"+380442924167, +380442922058","Україна, 02121, місто Київ, вулиця Горлівська, будинок 220"
42586042,ТОВ «БНК ТРАНС»,BNKTRANSCOMPANY@GMAIL.COM,+380671025005,"Україна, 08132, Київська область, Києво-Святошинський район, місто Вишневе, вулиця Київська, будинок 4, офіс 407"
39934232,ТОВ «ВЕСТ ОЙЛ ТРЕЙД»,,+380736110385,"Україна, 01133, місто Київ, Б. Лесі Українки, будинок 24"
33444141,ТОВ «ЄВРОАВТОГАЗ»,,,"Україна, 02152, місто Київ, проспект Павла Тичини, будинок 13, квартира 230"
23521523,ТОВ «ВАК-ЛТД»,,,"Україна, 04080, місто Київ, вулиця Вікентія Хвойки, будинок 18/14"
36959280,ТОВ «СВІТ ПОДОРОЖЕЙ-К»,,+380674456364,"Україна, 04080, місто Київ, вулиця Вікентія Хвойки, будинок 18/14"
37290177,ТОВ «КОМПАНІЯ ЄВРОПА»,37290177@UKR.NET,+380930686521,"Україна, 04082, місто Київ, вулиця Вишгородська, будинок 28/1"
42860475,ТОВ «ДЕЛЬТА ВІЖЕНАРІ»,,+380501467762,"Україна, 02175, місто Київ, вулиця Харківське Шосе, будинок 144 А"
39061233,ТОВ «БЕСТ-ЕРАГОН»,best-eragon@ukr.net,,"Україна, 08200, Київська область, Бучанський район, місто Ірпінь, вулиця Соборна, будинок 105"
33832919,ТОВ «ІНКОМЛЕНД»,,,"Україна, 04050, місто Київ, вулиця Мельникова, будинок 12"
40630576,ТОВ «ТОРГОВИЙ ДІМ-АГРОПОСТАЧ»,trans-oil2003@ukr.net,+380442391036,"Україна, 01103, місто Київ, вулиця Підвисоцького Професора, будинок 6, квартира 28"
38164256,ПП «ПРАЙД-1»,,"+380987683921, +380979081271","Україна, 09161, Київська область, Білоцерківський район, місто Узин, вулиця Ярослава Мудрого, будинок 187"
40730819,ТОВ «ЛЕО ПЕТРОЛ»,,+380674288233,"Україна, 02223, місто Київ, вулиця Піщана, будинок 37"
40358968,ТОВ «ЛАКОНІКА-М»,ilchenko_s@ukr.net,+380985971000,"Україна, 08842, Київська область, Миронівський район, село Владиславка, вулиця Центральна, будинок 394, корпус А"
37293870,ТОВ «КЛАРІКС ВЕЛСІ»,KLARIKSLIM@UKR.NET,+380684038468,"Україна, 09100, Київська область, Білоцерківський район, місто Біла Церква, вулиця Ярослава Мудрого, будинок 40"
42204048,ТОВ «РІТЕЙЛПЛЮС»,riteilgaz@ukr.net,+380984206796,"Україна, 01013, місто Київ, вулиця Промислова (Голосіївський Р-Н), будинок 1"
41650132,ТОВ «ЕНЕРДЖІ-1»,lemish.v1@gmail.com,+380674345655,"Україна, 02192, місто Київ, вулиця Миропільська, будинок 19"
41344118,ТОВ «ТОРГОВА КОМПАНІЯ „ІНТЕР ОІЛ“»,,"+380665934547, +380674668290","Україна, 03150, місто Київ, вулиця Велика Васильківська, будинок 111/113, офіс 3"
13706150,АТ «ЕКОГАЗСЕРВІС»,ekogazservis@i.ua,,"Україна, 08623, Київська область, Фастівський район, селище міського типу Калинівка, вулиця Залізнична, будинок 168"
35863540,ТОВ «ТБ „ХІМІНТЕР“»,,+380931064404,"Україна, 03150, місто Київ, вулиця Велика Васильківська, будинок 114"
40884096,ТОВ «ПК УКРПРОМПОСТАЧ»,,"+380503900037, +380442295251","Україна, 03170, місто Київ, вулиця Янтарна, будинок 5-В"
34239453,ТОВ «КОМПАНІЯ „МАСТ“»,,,"Україна, 03150, місто Київ, вулиця Предславинська, будинок 39"
41771386,ТОВ «СПЕЦТРЕЙД ГРУП»,,+380973156167,"Україна, 04074, місто Київ, вулиця Резервна, будинок 8"
40447256,ТОВ «ІНТЕРЕНЕ­РГОТРЕЙД»,,+380632058298,"Україна, 01103, місто Київ, вулиця Михайла Бойчука, будинок 13"
23236142,ВТФ «ЛЕО»,,"+380676586084, +380456362022","Україна, 09113, Київська область, місто Біла Церква, вулиця Сквирське Шосе, будинок 186"
41975862,ТОВ «УКР ГАЗ ЕНЕРДЖІ»,,+380947896521,"Україна, 04073, місто Київ, провулок Куренівський, будинок 12"
42803925,ТОВ «ГОЛДМАН ІНВЕСТ»,,+380681380000,"Україна, 01011, місто Київ, вулиця Панаса Мирного, будинок 1, офіс 2"
41965590,ТОВ «ЕЛЕВАНТ ІНВЕСТ КОМПАНІ»,elevantinvest@meta.ua,+380970768364,"Україна, 03150, місто Київ, вулиця Предславинська, будинок 34Б"
42020841,ТОВ «ІНВЕЙ ТРЕЙД»,inveitreid@meta.ua,+380685904179,"Україна, 02090, місто Київ, вулиця Харківське Шосе, будинок 19"
42061558,ТОВ «ОКІС ЛАЙТ»,,+380679112247,"Україна, 02160, місто Київ, проспект Соборності, будинок 19"
41965804,ТОВ «МОТОР КВ ГРУП»,,+380679112991,"Україна, 04114, місто Київ, провулок Макіївський, будинок 2"
42051157,ТОВ «АВАНТ ПОЛЮС»,AvantPolus@meta.ua,+380961152686,"Україна, 02090, місто Київ, вулиця Харківське Шосе, будинок 19"
42573850,ТОВ «НЬЮЛАЙН ГРУП»,newlinegroup@meta.ua,+380506523368,"Україна, 04116, місто Київ, вулиця Шолуденко, будинок 3"
42001860,ТОВ «СІСТЕМГА­ЗТРЕЙДІНГ»,SISTEMGAZTREYDING@META.UA,+380980930790,"Україна, 03040, місто Київ, проспект Голосіївський, будинок 70"
42563989,ТОВ «СІТТ ТРЕЙД ГРУП»,citttreydgroup@meta.ua,+380980930843,"Україна, 02090, місто Київ, вулиця Харківське Шосе, будинок 19"
42371797,ТОВ «СВІС ОІЛ УКРАЇНА»,,+380442802350,"Україна, 01011, місто Київ, вулиця Панаса Мирного, будинок 1, офіс 2"
36158853,ТОВ «ЧЕЛЕНДЖ АЕРО ЮКРЕЙН»,,,"Україна, 03036, місто Київ, АЕРОПОРТ ""КИЇВ"", ЖУЛЯНИ"
40527053,ТОВ «РЕММІ ГРУП»,,+380443648169,"Україна, 04108, місто Київ, проспект Правди, будинок 31 А"
33536263,ТОВ «ТД „КОНТРАКТ-ЕНЕРГО“»,,+380504645588,"Україна, 03150, місто Київ, вулиця Предславинська, будинок 34Б, офіс 7"
38903313,ТОВ «ТОРГІВЕЛЬНИЙ ДІМ „ЕНЕРГОІНВЕСТ“»,,+380503280143,"Україна, 03150, місто Київ, вулиця Предславинська, будинок 34 А"
40250459,ТОВ «ЛПГ ІНВЕСТ ГРУП»,,+380986594979,"Україна, 02099, місто Київ, вулиця Ялтинська, будинок 5-Б"
1125755,МАРІУПОЛЬСЬКИЙ ПОРТ,marport.wrk@gmail.com,+380501609786,"Україна, 03150, місто Київ, вулиця Антоновича, будинок 51, кабінет 1405"
42815553,ТОВ «ЄВРОГРУП-ПЛЮС»,,+380956702648,"Україна, 04205, місто Київ, вулиця Маршала Тимошенко, будинок 19"
38564672,ТОВ «БРОВАРИОЙЛ»,,+380987612494,"Україна, 07400, Київська область, місто Бровари, вулиця Кирпоноса, будинок 13, корпус А, квартира 21"
42146620,ТОВ «АВТО ГАЗ КОМЕРЦ»,,+380958898888,"Україна, 01004, місто Київ, ВУЛИЦЯ ВЕЛИКА ВАСИЛЬКІВСЬКА/БАСЕЙНА, будинок 1-3/2 ЛІТЕРА ""А"""
37845151,ТОВ «МАЛІНЕС»,,+380957142047,"Україна, 03058, місто Київ, вулиця Деснянська, будинок 1"
38084752,ТОВ «АВТО СТАРТ»,,+380674055258,"Україна, 09633, Київська область, Рокитнянський район, село Насташка, вулиця Зарічанська, будинок 88"
37269229,ТОВ «ТоталЕнерджіс Маркетинг Україна»,,+380442202453,"Україна, 03150, місто Київ, вулиця Антоновича, будинок 172"
40768947,ТОВ «НІТРОПОСТАЧ»,nitropostach@gmail.com,+380955597010,"Україна, 01004, місто Київ, вулиця Пушкінська, будинок 21"
42211914,ТОВ «КЕПІТАЛ ТРАСТ КОМПАНІ»,42211914@ukr.net,,"Україна, 02099, місто Київ, вулиця Бориспільська, будинок 9"
34051917,ТЗОВ «ТРИПОДНАФТА 2006»,,,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 21"
41754804,ТОВ «АКЛ ПЛЮС»,,,"Україна, 04053, місто Київ, вулиця Січових Стрільців, будинок 21"
41174772,ТОВ «МК - ГРУП»,,+380988257772,"Україна, 08003, Київська область, Макарівський район, село Гавронщина, вулиця Шевченка, будинок 19-А"
42577326,ТОВ «ВЕЛФАСТ»,,+380671020984,"Україна, 01013, місто Київ, вулиця Промислова, будинок 1"
37381976,ТОВ «БІЛОЦЕРКІ­ВПРОМГАЗ 1»,,"+380456355430, +380456325441","Україна, 09100, Київська область, місто Біла Церква, бульвар Грушевського Михайла, будинок 13, приміщення 4"
41754322,ТОВ «МІЛАЙН ТРЕЙД»,,+380504037273,"Україна, 04050, місто Київ, вулиця Іллєнка Юрія, будинок 81А, кабінет 407"
34646096,ПП «СІАОЛ»,,,"Україна, 03146, місто Київ, вулиця Малинська, будинок 1"
38923104,ТОВ «ЕНЕРГОМЕРЕЖА»,,+380674039003,"Україна, 08600, Київська область, Обухівський район, місто Васильків, вулиця Гончарна, будинок 75"
37441579,ТОВ «ПЗК „АВСТАР“»,,+380677461017,"Україна, 03036, місто Київ, проспект Повітрофлотський, будинок 94-А"
42793528,ТОВ «НАРНІ-ТРЕЙД»,,+380957777976,"Україна, 02092, місто Київ, вулиця Алматинська, будинок 35-А"
42363971,ТОВ «ДЕЙЛЕН ГРУП»,,+380504866759,"Україна, 03047, місто Київ, проспект Перемоги, будинок 50, офіс 253"
40524995,ТОВ «ПРОЛАЙТ ПРО»,,+380976002939,"Україна, 04074, місто Київ, вулиця Сокальська, будинок 4"
41813644,ТОВ «ПІВНІЧ ОЙЛ ГРУП»,,,"Україна, 02154, місто Київ, проспект Соборності, будинок 21, офіс 5"
41367994,ТОВ «ТОРУМ»,,+380443643449,"Україна, 01033, місто Київ, вулиця Жилянська, будинок 30/32, офіс 206"
32302884,ТОВ «АТЛАНТ-ТРАНС»,,+380948284719,"Україна, 03028, місто Київ, проспект Науки, будинок 42/1"
39863680,ТОВ «ЛК „СІНЕРГІЯ“»,info@sinergia.net.ua,+380932956026,"Україна, 01033, місто Київ, вулиця Жилянська, будинок 30/32, офіс 205-Б"
39538821,ТОВ «САНАКО»,,+380442230821,"Україна, 03680, місто Київ, вулиця Смольна, будинок 9 Б"
41609812,ТОВ «АРМІ ЛІМІТЕД»,,,"Україна, 04080, місто Київ, вулиця Новокостянтинівська, будинок 1-В, офіс 10"
38812090,ТОВ «ВІП-ТРАНСОІЛ»,,,"Україна, 01024, місто Київ, вулиця Круглоуніверситетська, будинок 14"
42041699,ТОВ «ІНТ-ТЕРМІНАЛ»,int.terminal2019@gmail.com,+380971662653,"Україна, 01024, місто Київ, вулиця Богомольця Академіка, будинок 7/14"
40075815,АТ «УКРЗАЛІЗНИЦЯ»,,,"Україна, 03150, місто Київ, вулиця Єжи Ґедройця, будинок 5"
4880386,ПРАТ «ДІКЕРГОФФ ЦЕМЕНТ УКРАЇНА»,info-ukraine@dyckerhoff.com,"+380445361956, +380445361961","Україна, 03083, місто Київ, вулиця Пирогівський Шлях, будинок 26"
42938939,ТОВ «САНТА ОІЛ»,,+380503907190,"Україна, 04205, місто Київ, проспект Оболонський, будинок 1, корпус 2, офіс 191"
41783437,ТОВ «СПЕШЛ ТАЙМ»,,+380685469338,"Україна, 04053, місто Київ, Вознесенський Узвіз, будинок 14, офіс 16/67"
37449850,ТОВ «ЕКВАТОР-ЕКСПРЕС»,,+380444655124,"Україна, 02660, місто Київ, проспект Гагаріна, будинок 23"
30959814,ТОВ «ТРИАЛ»,,,"Україна, 01103, місто Київ, вулиця Михайла Бойчука, будинок 13"
39534628,ТОВ «ЄВРО-ТРАНС УКРАЇНА»,,+380442481190,"Україна, 03179, місто Київ, проспект Перемоги, будинок 148/1"
38061164,ТОВ «ДИЗЕЛЬ ОК»,,"+380444964647, +380678558526","Україна, 04107, місто Київ, вулиця Овруцька, будинок 17, офіс 41"
39240950,ТОВ «ФОРИС-ТРАНС»,,+380508024963,"Україна, 02092, місто Київ, вулиця Алма-Атинська, будинок 35-А"
42981869,ТОВ «ТРЕЙД ІНВЕСТ КР»,tradeinvestkrua@gmail.com,,"Україна, 04116, місто Київ, вулиця Богдана Гаврилишина, будинок 7, офіс 611"
